Totals by Breakout
Date,India,Indonesia,Thailand,Mexico,United States,Australia,Hungary,Italy,France,QA,BY,Singapore,KR,Czech Republic,Greece,Canada,Japan,Austria,Ireland,RS,Israel,Poland,Switzerland,TN,Taiwan,Netherlands,United Kingdom,Belgium,Hong Kong,Russia,New Zealand,Norway,Germany,Vietnam,GH,Sweden,Slovakia,China,Brazil,Philippines,Romania,Morocco,Colombia,Chile,Spain,South Africa,Argentina,Ukraine,Finland,Turkey,SI,MU,KH,Denmark,DO,Egypt,IR,Saudi Arabia,Malaysia,Portugal,KE,PK,Estonia,CR,GN,LB,LU,AF,UY,BO,KZ,LK,UAE,TM,CI,GE,JO,HR,Lithuania,AD,SL,AO,LR,IS,Bulgaria,Venezuela,Peru,LV,MM,CM,MK,AW,CY,NA,MO,DZ,OM,SV,MT,CW,TT,HT,NG,MW,Ecuador,MD,PR,BD,TJ,AL,GT,PS,MZ,Panama,MV,KW,IM,YE,UZ,NP,GI,LS,BH,IQ,LA,FJ,GG,SC,UG,GA,HN,BB,CV
2017-12-28,42,3,0,9,126,14,3,9,20,1,0,10,5,2,0,20,8,4,3,0,7,7,6,1,5,11,21,2,5,4,0,2,15,3,0,2,0,3,3,1,3,0,2,2,8,3,4,9,4,2,1,7,2,1,0,2,0,0,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-29,51,2,0,9,130,15,3,10,15,1,0,10,5,2,0,24,7,3,3,0,7,2,8,1,5,9,19,2,5,4,0,2,12,3,0,2,0,3,3,1,4,0,6,2,7,1,4,9,2,2,1,7,2,1,0,2,0,0,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-30,50,2,0,10,133,15,3,10,16,1,0,10,5,2,0,22,6,3,2,0,9,5,8,1,5,9,17,2,5,4,0,2,11,3,0,3,0,3,3,1,4,0,6,2,8,1,5,9,3,2,1,7,2,1,0,3,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,48,2,0,9,133,16,3,11,16,1,0,10,5,2,0,21,5,3,2,0,6,5,8,1,5,9,15,2,4,4,0,2,11,3,0,4,0,3,3,1,3,0,6,2,8,1,5,9,3,2,1,7,2,1,0,2,0,0,2,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,41,2,0,9,135,18,3,11,16,2,0,8,4,2,0,22,7,3,2,0,5,6,8,1,5,9,17,2,4,5,0,2,11,3,0,4,0,4,4,1,3,0,6,2,8,1,5,8,3,2,2,7,2,1,0,2,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02,42,3,0,9,140,19,4,10,19,2,0,9,3,2,0,20,7,4,2,0,5,5,6,1,5,10,24,2,4,6,1,2,14,4,0,3,0,4,4,1,3,0,7,2,9,3,4,9,4,2,2,2,2,2,0,1,0,0,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03,42,2,0,9,137,18,4,10,20,2,0,8,3,1,0,20,6,5,2,0,7,5,6,1,5,10,27,2,5,6,1,2,15,4,0,2,0,5,5,1,3,0,7,2,8,3,4,9,4,2,2,2,2,2,0,3,0,0,3,4,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04,40,2,0,9,140,18,5,9,22,2,0,9,3,1,0,21,6,5,2,0,7,6,6,1,5,10,25,2,5,5,1,2,19,3,0,3,0,5,5,1,3,0,7,2,8,3,4,9,4,2,2,1,3,2,0,1,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05,40,2,0,9,138,18,6,8,25,2,0,10,3,1,0,21,6,4,2,0,7,6,6,0,6,8,27,4,5,5,1,2,21,3,0,4,0,3,5,1,2,0,4,2,8,3,3,9,4,2,2,1,3,2,0,1,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06,42,2,0,9,132,18,6,9,24,2,0,10,4,1,0,19,6,4,2,0,7,7,5,0,5,9,26,4,5,5,1,2,23,3,0,3,0,3,5,1,2,0,4,2,8,3,3,9,4,1,2,1,3,2,0,1,0,0,2,4,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07,40,2,1,9,133,19,6,10,26,2,0,11,3,2,0,20,7,4,2,0,7,7,5,0,5,11,26,3,6,5,1,2,19,3,0,5,0,3,5,1,2,0,4,1,8,3,3,9,4,1,2,0,3,2,0,1,0,0,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-08,40,2,1,9,141,17,7,10,26,2,0,11,5,2,0,21,6,5,3,0,7,6,6,1,4,11,26,3,5,4,1,2,22,3,0,4,0,2,5,1,2,0,4,1,10,3,5,10,3,1,2,0,3,2,0,1,0,0,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09,39,2,1,11,147,18,7,10,26,2,0,12,4,1,0,22,6,5,4,0,5,4,6,1,4,9,29,3,5,3,1,2,22,2,0,5,0,2,5,1,2,0,5,1,11,4,5,9,5,1,2,0,4,2,0,1,0,0,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-10,43,2,1,10,141,17,7,10,25,2,0,12,3,1,0,20,6,4,4,0,8,4,6,1,7,9,30,3,6,3,1,2,23,2,0,6,0,2,4,1,2,0,5,1,16,4,4,9,5,1,3,0,4,3,0,1,0,0,2,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,42,2,1,10,141,18,6,11,25,2,0,13,3,1,0,22,8,4,3,0,7,6,6,1,6,8,27,4,6,3,1,2,22,2,0,6,0,2,4,1,3,0,5,1,17,4,4,8,5,1,3,0,4,2,0,1,0,0,2,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,42,2,1,11,140,18,6,11,24,2,0,12,2,1,0,20,9,4,2,0,6,7,6,1,6,9,24,5,5,4,1,2,22,2,0,6,0,3,5,1,3,0,5,1,19,4,4,8,5,1,3,0,4,2,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,42,2,1,11,141,19,7,10,23,2,0,13,2,1,0,21,9,4,2,0,6,6,6,1,4,9,27,5,5,4,1,2,22,2,0,6,0,3,5,1,2,0,6,1,20,4,4,9,5,1,3,0,4,2,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,40,2,0,11,138,18,7,8,23,1,0,12,2,1,0,20,8,4,4,0,6,4,6,1,5,11,29,7,4,4,1,2,23,2,0,6,1,3,4,1,2,0,5,1,23,4,5,9,5,1,3,1,3,2,0,2,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,40,3,0,13,141,17,6,8,24,1,0,11,4,1,0,20,9,4,4,0,6,6,6,1,4,12,27,7,6,4,1,2,23,3,0,5,1,2,4,1,2,0,4,1,23,4,5,9,5,2,3,1,3,2,0,1,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,38,3,0,14,144,17,6,8,29,1,0,11,4,0,0,20,9,4,4,0,7,3,6,1,4,11,34,7,6,4,1,2,22,3,0,6,1,1,5,1,2,0,4,1,22,4,5,9,4,2,3,1,2,2,0,1,0,0,1,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,39,3,0,13,148,19,6,7,30,1,0,11,3,0,0,19,10,4,4,0,6,3,6,1,3,12,34,7,6,4,1,2,20,3,0,6,1,1,5,1,2,0,4,1,18,4,5,9,4,2,3,1,2,1,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,37,3,0,14,156,20,6,8,29,1,0,10,3,0,0,20,9,5,4,0,7,3,6,1,3,14,38,7,6,4,6,2,20,3,0,6,1,1,5,1,2,0,6,1,20,4,5,10,4,2,4,3,2,1,0,1,0,0,1,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,39,3,0,12,152,21,6,8,29,1,0,9,3,0,0,20,9,4,4,0,7,6,6,1,3,11,33,7,6,4,1,2,20,3,0,6,1,2,5,1,2,0,5,1,18,4,5,9,3,2,4,2,2,1,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-20,38,3,0,12,149,20,4,8,29,2,0,9,3,0,0,20,7,4,4,0,7,7,4,1,3,11,34,8,7,4,1,2,21,3,0,6,1,2,4,1,2,0,8,1,17,4,5,9,3,2,4,2,3,1,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-21,39,3,0,12,148,19,4,8,30,2,0,10,3,0,0,20,5,4,4,0,7,2,4,1,3,8,37,6,7,4,1,2,22,3,0,6,0,2,4,1,2,0,6,1,14,4,4,9,3,3,5,2,3,1,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,37,2,0,11,147,21,5,9,33,2,0,10,2,0,0,20,5,4,3,0,7,2,4,1,2,8,37,5,7,4,1,2,23,3,0,6,0,2,4,1,2,0,6,1,12,4,4,11,3,3,4,0,3,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,35,2,0,11,142,19,5,8,30,2,0,11,2,0,0,19,5,6,4,0,7,4,3,1,3,9,34,5,7,4,1,2,21,3,0,6,0,2,4,1,2,0,6,1,10,4,4,10,3,3,5,0,3,2,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,36,2,1,11,135,19,5,9,29,2,0,11,3,0,0,21,5,7,3,0,8,3,4,1,3,11,33,5,5,4,1,3,19,3,0,6,1,1,4,1,2,0,6,1,11,4,4,10,3,3,5,2,5,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,38,2,1,11,140,19,5,9,27,2,0,10,3,0,0,22,5,5,3,0,8,3,6,1,3,9,35,6,5,3,1,2,19,4,0,5,1,1,5,1,2,0,6,1,11,4,4,11,3,2,4,2,5,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-26,39,2,1,11,138,18,6,9,25,2,0,11,3,0,0,24,5,5,3,0,7,7,5,1,3,11,33,5,4,4,1,2,19,4,0,5,1,1,5,1,3,0,6,1,11,3,4,10,3,2,4,2,5,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-27,36,2,1,11,139,17,6,9,25,2,0,11,3,0,0,24,5,5,3,0,7,7,5,1,3,11,33,5,5,4,1,2,19,4,0,5,1,1,4,1,3,0,7,1,11,3,4,8,3,2,4,3,4,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-28,34,3,1,11,139,18,6,10,20,2,0,11,3,0,0,23,6,5,3,0,6,5,5,1,3,12,37,5,5,4,1,2,19,5,0,5,1,1,4,1,2,0,7,1,13,4,4,9,3,2,4,3,4,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-29,38,3,1,11,138,20,6,10,21,2,0,11,3,0,0,25,5,5,3,0,6,5,5,1,3,12,35,3,4,6,1,2,18,5,0,5,1,0,3,1,2,0,7,1,14,4,4,8,3,2,4,3,4,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-30,38,3,1,13,137,21,5,10,21,1,0,11,3,0,0,23,6,5,3,0,6,6,6,1,3,11,37,4,2,6,1,2,18,5,0,5,1,1,3,1,3,0,7,1,13,4,4,8,2,2,5,3,4,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-31,40,3,0,12,138,21,6,9,21,1,0,12,3,0,0,20,5,5,3,0,7,5,6,1,3,11,37,2,4,4,1,2,19,5,0,5,1,0,5,1,2,0,8,1,13,4,4,7,2,2,4,3,3,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,40,3,1,12,143,21,6,9,23,1,0,12,3,0,0,22,6,5,3,0,7,3,6,1,3,12,36,3,3,4,2,2,19,3,0,5,0,0,5,1,3,0,7,1,12,4,3,6,2,2,4,3,3,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-02,40,3,1,12,146,22,6,8,23,1,0,12,3,0,0,21,6,4,3,0,7,3,6,1,3,14,34,3,2,4,2,2,19,3,0,6,0,0,4,1,2,0,7,1,12,4,3,6,2,3,4,3,3,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-03,40,3,1,12,149,21,7,8,25,1,0,11,3,0,0,19,4,4,4,0,7,4,6,1,3,15,33,3,2,4,2,2,20,3,0,5,0,2,4,1,2,0,6,1,14,3,3,7,2,3,4,3,3,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,42,2,1,12,148,21,7,7,26,2,0,12,3,1,0,20,4,4,4,0,7,4,6,1,3,13,33,3,4,4,2,2,20,2,0,6,0,2,4,1,2,0,6,1,13,3,3,6,2,3,4,3,3,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-05,41,2,1,12,145,22,8,7,27,2,0,14,3,1,0,19,3,4,4,0,7,2,6,1,3,13,36,3,4,4,2,2,21,2,0,6,0,3,5,1,2,0,6,1,12,3,3,6,2,3,5,3,3,2,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-06,40,3,1,10,143,22,8,8,28,2,0,13,3,1,0,18,4,4,4,0,7,3,6,1,3,16,35,3,5,4,2,2,22,3,0,5,1,2,5,1,2,0,7,1,13,3,3,7,2,3,4,3,3,2,0,1,1,0,0,3,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-07,40,2,1,12,147,22,8,8,29,2,0,12,3,0,0,19,4,4,4,0,6,3,6,1,3,13,37,3,5,5,2,2,22,4,0,5,1,2,3,1,2,0,6,1,17,3,3,6,2,3,4,2,3,2,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-08,39,2,1,12,148,22,8,8,29,2,0,12,3,0,0,19,4,5,4,0,6,3,5,1,3,15,36,3,6,5,4,2,19,3,0,6,1,2,4,1,3,0,6,1,15,3,3,6,2,3,4,4,2,2,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-09,42,3,1,12,141,24,9,10,30,2,0,12,3,0,0,19,4,4,4,0,6,4,5,0,4,15,31,3,5,5,4,2,20,3,0,6,1,4,5,1,3,0,6,1,15,3,3,7,2,3,4,4,2,2,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-10,41,2,1,12,133,22,10,10,30,2,0,13,3,0,0,17,5,4,3,0,6,5,5,0,4,14,31,3,5,5,4,2,20,3,0,6,1,4,5,1,3,0,6,1,12,3,3,7,2,4,5,3,2,2,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-11,43,3,1,12,136,24,10,10,31,2,0,12,3,0,0,16,5,4,4,0,6,5,6,0,4,14,30,3,3,4,2,2,22,3,0,4,1,5,5,1,3,0,6,1,13,4,3,7,2,4,4,3,3,2,0,1,1,0,0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-12,42,2,1,13,139,23,9,10,29,2,0,11,3,0,0,16,5,4,4,0,6,5,6,1,4,14,32,3,3,4,2,2,23,4,0,4,1,5,5,1,3,0,6,2,13,4,3,7,2,4,4,3,3,2,0,1,0,0,0,3,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-13,42,2,1,14,138,24,8,10,28,2,0,11,2,0,0,19,5,4,4,0,6,5,6,1,3,16,30,3,3,4,2,2,22,3,0,4,0,4,5,1,3,0,6,1,12,4,3,8,2,4,5,1,4,2,0,1,0,0,0,3,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-14,43,2,1,13,135,24,7,9,27,1,0,11,2,0,0,19,6,4,4,0,5,4,6,1,3,15,35,3,3,6,2,2,20,3,0,5,0,4,5,1,3,0,6,1,11,4,3,7,2,4,4,3,4,2,0,1,0,0,0,3,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
