Totals by Breakout
Date,India,Indonesia,Thailand,Mexico,United States,Australia,Hungary,Italy,France,QA,BY,Singapore,KR,Czechia,Greece,Canada,Japan,Austria,Ireland,RS,Israel,Poland,Switzerland,TN,Taiwan,Netherlands,United Kingdom,Belgium,Hong Kong,Russia,New Zealand,Norway,Germany,Vietnam,GH,Sweden,Slovakia,China,Brazil,Philippines,Romania,Morocco,Colombia,Chile,Spain,South Africa,Argentina,Ukraine,Finland,Turkey,SI,MU,KH,Denmark,DO,Egypt,IR,Saudi Arabia,Malaysia,Portugal,KE,PK,Estonia,CR,GN,LB,LU,AF,UY,BO,KZ,LK,UAE,TM,CI,GE,JO,HR,Lithuania,AD,SL,AO,LR,IS,Bulgaria,Venezuela,Peru,LV,MM,CM,MK,AW,CY,NA,MO,DZ,OM,SV,MT,CW,TT,HT,NG,MW,Ecuador,MD,PR,BD,TJ,AL,GT,PS,MZ,Panama,MV,KW,IM,YE,UZ,NP,GI,LS,BH,IQ,LA,FJ,GG,SC,UG,GA,HN,BB,CV,TZ,AZ,PY,BS,Cuba,MN,CD,VG,SY,BA,SD,ZW,ZM,BF,SN,KY,GU,EH,MG,AM,LI
2018-06-07,121,3,4,13,138,21,4,17,23,3,0,246,14,0,0,26,13,6,4,0,9,16,7,1,4,15,22,3,2,8,0,1,22,8,0,4,0,2,11,1,4,1,6,1,18,7,2,1,2,2,5,2,1,4,0,4,0,0,4,4,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-08,120,4,4,12,142,19,4,15,23,3,0,251,14,1,0,26,13,6,5,0,9,15,6,1,4,17,20,3,2,7,0,1,24,9,0,3,0,2,10,1,3,1,6,1,20,7,2,2,2,2,4,4,1,4,0,4,0,0,5,4,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,124,4,4,12,141,20,4,17,21,3,0,257,14,1,0,24,13,8,4,0,10,13,7,1,4,17,17,3,2,7,0,1,22,8,0,3,0,2,10,0,3,1,6,1,18,7,3,1,1,2,4,4,1,4,0,3,0,0,3,4,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-10,122,6,4,12,141,23,4,16,21,3,0,261,14,0,0,24,14,8,4,0,7,10,7,1,4,14,20,3,3,8,0,1,21,9,0,3,0,2,12,1,3,1,6,1,15,5,2,1,0,2,4,4,1,4,0,3,0,0,2,4,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-11,121,6,4,10,141,22,4,15,22,3,0,267,14,0,0,22,15,8,4,0,8,9,7,1,4,14,23,3,2,8,0,1,22,8,0,2,0,2,13,1,3,1,6,1,14,5,2,2,1,2,4,4,1,4,0,3,0,0,3,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-12,120,6,4,10,143,21,4,16,22,3,0,265,14,0,0,23,15,8,3,0,8,10,7,1,4,13,26,3,3,8,0,1,25,8,0,2,0,2,12,1,3,1,5,1,16,5,2,2,0,2,4,4,1,3,0,3,0,0,3,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-13,118,6,3,11,146,21,4,17,22,2,0,258,14,0,0,24,14,7,4,0,7,9,7,1,4,13,23,3,3,8,0,1,28,8,0,2,0,1,13,1,4,1,4,1,17,6,3,2,1,2,5,4,1,4,0,3,0,0,3,3,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-14,125,5,3,13,142,20,4,16,21,2,0,250,13,0,0,25,14,7,4,0,7,9,7,1,4,14,25,3,3,7,0,1,29,9,0,2,0,1,14,1,4,1,4,1,16,7,3,2,1,2,5,4,1,5,0,4,0,0,6,3,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-15,124,4,4,12,142,21,5,16,19,2,0,244,13,0,0,23,15,7,4,0,7,11,7,1,4,14,23,3,3,7,0,1,27,9,0,2,0,1,13,1,5,1,4,1,15,7,3,2,1,2,3,4,1,3,0,3,0,0,6,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,6,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,131,4,4,12,143,21,5,16,21,2,0,228,14,0,0,23,15,8,5,0,7,11,7,1,4,13,23,3,3,7,0,1,27,8,0,3,0,1,14,1,5,1,4,1,15,7,3,2,1,2,3,2,1,3,0,3,0,0,7,2,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,6,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-17,129,2,6,12,142,20,5,16,21,2,0,229,13,0,0,23,15,8,3,0,7,8,7,1,4,14,24,3,4,6,0,1,27,8,0,3,0,1,14,1,4,1,4,1,14,7,3,1,1,2,3,2,1,3,0,3,0,0,7,2,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,6,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-18,127,3,5,12,141,19,5,16,21,2,0,223,12,0,0,24,15,8,3,0,8,8,7,1,4,15,25,3,6,6,0,1,24,10,0,3,0,4,15,0,4,1,3,1,18,7,3,2,1,2,3,2,1,3,0,4,0,0,6,3,0,0,0,1,2,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-19,122,4,5,12,147,19,5,15,21,2,0,223,13,0,0,23,14,8,3,0,7,11,7,1,4,14,22,5,5,6,0,1,24,9,0,3,0,4,18,1,4,1,4,1,19,7,4,2,1,2,3,2,1,4,0,4,0,0,7,3,0,0,0,1,2,0,0,0,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20,130,5,4,11,154,21,5,17,21,2,0,225,13,0,0,24,14,8,3,0,7,9,6,1,4,15,25,3,5,6,0,1,26,9,0,3,0,4,16,1,4,1,5,1,17,7,3,2,1,2,3,2,1,4,0,4,0,0,6,5,0,0,0,1,2,0,0,0,1,2,0,1,2,0,1,1,0,0,1,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-21,124,3,4,11,156,18,5,16,23,2,0,226,14,0,0,24,14,8,3,0,7,10,7,1,4,13,22,3,5,6,0,1,24,9,0,3,0,2,15,1,4,1,5,1,17,6,3,2,1,3,3,2,1,4,0,4,0,0,4,5,0,0,0,1,2,0,0,0,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,5,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-22,124,3,4,11,155,22,4,16,21,2,0,229,13,0,0,24,13,7,3,0,8,10,6,1,4,13,21,4,5,6,0,1,24,11,0,3,0,2,14,1,4,1,5,1,18,6,3,2,0,3,3,2,1,4,0,4,0,0,4,6,0,0,0,1,2,0,0,0,0,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,5,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,118,3,4,12,161,24,4,14,21,2,0,229,14,0,0,26,13,7,2,0,7,11,6,1,4,13,21,4,4,7,0,1,24,8,0,3,0,2,13,1,4,1,5,1,18,6,3,2,1,3,4,2,1,4,0,4,0,0,3,5,0,0,0,1,2,0,0,0,0,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,5,0,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-24,111,5,4,12,159,25,4,14,21,2,0,239,13,0,0,28,12,7,2,0,7,8,6,1,4,14,23,4,4,6,0,2,23,10,0,3,0,2,13,1,4,1,5,1,17,6,3,2,1,3,4,2,1,4,0,4,0,0,2,5,0,0,0,1,2,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,5,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-25,105,5,5,11,153,23,4,14,21,2,0,244,14,0,0,28,12,7,2,0,6,9,8,1,4,16,25,4,4,7,0,2,23,11,0,3,0,2,13,1,5,1,5,1,15,7,3,2,1,3,4,2,1,4,0,4,0,0,1,5,1,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26,105,5,8,13,152,23,3,15,20,3,0,237,16,0,0,27,13,7,2,0,6,9,8,1,4,12,25,4,4,7,0,1,24,11,0,3,0,2,14,2,4,1,7,1,17,7,3,1,1,4,4,2,1,4,0,4,1,0,0,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-27,97,6,8,13,152,22,5,17,22,3,0,244,16,1,0,25,13,7,2,0,6,11,8,1,4,11,22,3,4,7,0,1,23,12,0,3,0,2,14,2,3,1,5,1,17,7,3,1,1,4,4,2,1,4,0,4,1,0,3,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-28,98,6,7,14,153,22,5,15,20,3,0,236,15,0,0,27,14,7,2,0,7,9,8,1,4,14,23,3,4,7,0,1,24,12,0,2,0,1,14,1,3,1,5,1,17,7,3,1,2,3,4,2,1,5,0,4,1,0,4,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-29,96,5,8,14,153,20,5,15,21,3,0,235,13,0,0,24,14,7,3,0,6,9,8,1,4,16,21,3,5,7,0,1,25,11,0,2,0,1,13,1,3,1,3,1,17,7,3,1,2,3,4,2,1,4,0,4,1,0,4,3,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,5,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,96,5,8,15,145,22,5,16,20,3,0,233,14,0,0,26,14,7,3,0,6,9,9,1,4,14,22,3,4,7,0,1,25,11,0,3,0,2,14,1,3,1,2,1,17,7,3,1,1,3,4,2,1,4,0,2,1,0,3,3,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,91,4,8,15,145,20,5,18,18,3,0,237,14,0,0,26,15,7,3,0,6,9,9,1,4,13,22,3,5,8,0,1,25,10,0,3,0,2,14,1,3,1,2,1,16,7,3,1,1,3,4,2,1,4,0,2,1,0,2,3,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02,93,4,8,15,141,19,6,19,21,3,0,244,13,0,0,27,17,6,3,0,6,9,9,1,4,13,23,3,5,8,0,1,27,10,0,3,0,1,17,1,3,1,2,1,13,7,3,1,1,3,5,2,1,6,0,1,1,0,3,3,1,0,0,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-03,98,6,7,14,145,22,5,17,19,2,0,242,13,0,0,28,13,6,3,0,7,10,8,1,5,13,22,3,5,10,0,1,26,8,0,3,0,2,18,1,3,1,2,1,14,7,3,1,1,2,4,2,1,4,0,1,2,0,3,4,1,0,0,1,3,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,97,4,10,14,146,20,6,18,20,2,0,239,13,0,0,29,14,6,3,0,7,8,10,1,5,13,28,3,6,8,0,0,25,9,0,3,0,2,18,1,2,1,2,1,15,7,3,1,1,2,4,2,2,4,0,1,4,0,4,3,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-05,103,5,10,13,142,21,6,18,19,2,0,242,13,0,0,30,15,6,3,0,7,10,7,1,5,9,26,3,6,8,0,0,26,9,0,3,0,2,17,1,3,1,3,1,12,7,3,1,1,2,4,2,2,4,0,1,4,0,4,3,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-06,100,4,10,12,140,23,6,16,16,2,0,244,13,0,1,30,15,6,3,0,5,10,7,1,6,10,27,3,4,8,0,1,27,9,0,3,0,1,20,1,3,1,3,1,14,7,3,1,1,2,4,2,2,4,0,1,3,0,6,3,0,0,0,1,2,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-07,101,4,10,13,140,23,6,16,17,2,0,250,13,1,1,30,15,6,3,0,5,11,8,1,6,11,26,3,4,8,0,1,24,9,0,3,0,1,18,1,3,1,3,1,15,8,3,1,1,2,4,2,2,4,0,1,3,0,4,4,0,0,0,1,2,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-08,101,5,11,12,146,21,6,17,20,2,0,251,14,1,1,31,14,6,3,0,5,9,11,1,6,11,28,3,3,8,0,1,25,11,0,3,0,1,18,1,3,1,5,1,14,7,3,1,1,2,4,2,2,4,0,1,4,0,4,4,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09,101,4,10,12,147,21,5,15,19,2,0,256,14,1,1,30,13,7,3,0,5,9,10,1,6,14,28,3,3,8,0,1,24,11,0,5,0,2,15,1,3,1,5,1,12,7,3,1,1,1,4,3,2,5,0,1,4,0,3,4,1,0,0,0,2,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10,106,4,10,12,146,18,4,17,22,2,0,255,15,0,1,31,14,5,3,0,4,8,10,1,6,15,26,3,3,8,0,1,25,11,0,5,0,1,16,1,3,1,5,1,12,7,3,1,2,1,4,3,2,4,0,1,4,0,3,4,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11,101,4,7,13,152,18,3,17,22,2,0,251,14,0,1,29,14,7,3,0,4,7,10,1,7,16,23,3,4,7,0,2,26,11,0,5,0,2,16,1,3,1,5,1,11,6,3,1,2,1,4,3,2,5,0,1,4,0,4,4,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-12,100,5,7,13,147,17,4,17,23,2,0,240,14,0,1,27,15,7,3,0,4,9,10,1,6,15,26,3,4,8,0,1,25,11,0,3,0,2,15,1,3,1,6,1,12,6,3,1,2,1,4,3,1,4,0,2,4,0,5,4,1,0,0,1,1,0,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-13,101,4,8,13,145,18,3,15,23,2,0,242,15,0,0,27,15,6,3,0,5,11,10,1,5,13,23,3,4,7,0,1,25,10,0,3,0,2,15,1,3,1,6,1,12,6,3,1,2,1,4,4,1,3,0,2,3,0,5,4,0,0,0,1,1,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,6,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,100,3,6,12,149,18,3,18,23,2,0,251,16,0,0,27,15,5,3,0,7,11,10,1,5,11,23,3,3,8,0,1,25,10,0,3,0,2,16,2,4,1,6,1,11,6,3,1,2,1,4,4,1,3,0,2,3,0,5,4,0,0,0,1,1,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-15,100,3,7,12,147,18,3,20,22,2,0,248,14,0,0,24,15,5,3,0,8,9,10,1,4,13,26,3,3,8,0,1,25,8,0,3,0,3,16,1,4,1,5,1,11,6,3,1,2,1,4,4,2,3,0,2,4,0,5,3,1,0,0,1,1,0,2,0,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,4,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16,98,3,8,13,143,18,4,20,23,2,0,257,17,0,1,26,15,5,3,0,8,9,11,1,4,12,26,3,4,8,0,1,26,9,0,4,0,1,18,2,5,1,7,1,11,5,3,2,3,2,4,3,2,3,0,2,3,0,5,3,1,0,0,1,1,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-17,94,5,6,13,147,19,4,19,20,2,0,257,16,0,1,29,16,5,3,0,8,9,10,1,3,13,27,4,4,8,0,2,26,9,0,3,0,1,18,1,5,1,6,1,11,5,3,2,3,2,4,3,2,3,0,2,3,0,8,3,1,0,0,1,1,0,2,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,5,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-18,99,6,11,13,147,19,4,20,20,2,0,258,15,0,1,29,15,4,3,0,8,8,11,1,3,13,26,3,6,7,0,1,26,9,0,3,0,1,16,1,5,1,7,1,12,5,3,2,2,2,4,3,2,4,0,2,3,0,5,3,1,0,0,1,1,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
